"","Date","Time","Temp","Depth","SpCond","BGA","Chla","DOsat","DO","Turbidity"
"9794",2022-09-28,"0:01:38",18.72,1.59,306.77,0.51,1.83,95.98,8.95,-0.19
"9795",2022-09-28,"0:01:38",18.71,3.09,306.63,0.53,1.99,95.91,8.94,-0.15
"9796",2022-09-28,"0:01:38",18.72,4.58,306.64,0.53,2.09,95.82,8.93,-0.06
"9797",2022-09-28,"0:01:38",18.7,6.08,306.61,0.5,1.84,95.84,8.94,-0.12
"9798",2022-09-28,"0:01:38",18.71,7.59,306.85,0.53,2.1,95.71,8.92,-0.12
"9799",2022-09-28,"0:01:38",18.71,9.08,306.86,0.52,1.84,95.64,8.92,-0.15
"9800",2022-09-28,"0:01:38",18.71,10.53,306.67,0.56,2.15,95.74,8.93,-0.1
"9801",2022-09-28,"0:01:38",18.7,12.11,306.5,0.6,2.19,95.27,8.88,-0.18
"9802",2022-09-28,"0:01:38",18.5,13.6,307.03,0.71,1.91,92.88,8.7,-0.15
"9803",2022-09-28,"0:01:38",13.23,15.02,334.31,0.95,1.2,49.69,5.19,-0.19
"9804",2022-09-28,"0:01:38",10.89,16.54,334.97,1.11,1.46,53.44,5.9,-0.23
"9805",2022-09-28,"0:01:38",9.75,18.04,335.03,1.11,1.21,61.12,6.94,-0.19
"9806",2022-09-28,"0:01:38",8.65,19.53,335.14,1.08,0.95,66.33,7.73,-0.28
"9807",2022-09-28,"0:01:38",7.81,21.1,335.24,1.14,0.86,70.59,8.4,-0.27
"9808",2022-09-28,"0:01:38",7.14,22.52,335.79,1.12,0.59,72.81,8.8,-0.27
"9809",2022-09-28,"0:01:38",6.53,24.09,335.76,1.11,0.53,74.65,9.16,-0.31
"9810",2022-09-28,"0:01:38",6.08,25.53,336.67,1.11,0.42,74.53,9.25,-0.28
"9811",2022-09-28,"0:01:38",5.9,27.04,337.07,1.07,0.41,74.65,9.31,-0.29
"9812",2022-09-28,"0:01:38",5.79,28.54,337.22,1.07,0.49,75.4,9.43,-0.27
"9813",2022-09-28,"0:01:38",5.7,30.05,337.8,1.11,0.41,74.86,9.38,-0.25
"9814",2022-09-28,"0:01:38",5.61,31.53,338.28,1.09,0.41,73.09,9.18,-0.31
"9815",2022-09-28,"0:01:38",5.52,33.04,338.62,1.09,0.33,73.81,9.29,-0.34
"9816",2022-09-28,"0:01:38",5.53,34.53,339.36,1.08,0.39,68.85,8.66,-0.16
"9817",2022-09-28,"0:01:38",5.51,36.03,338.91,1.07,0.38,68.71,8.65,-0.27
"9818",2022-09-28,"0:01:38",5.44,37.55,339.74,1.08,0.34,69.53,8.77,-0.31
"9819",2022-09-28,"0:01:38",5.41,39.05,339.6,1.05,0.33,69.6,8.79,-0.3
"9820",2022-09-28,"0:01:38",5.37,40.54,340.81,1.04,0.34,67.05,8.47,-0.29
"9821",2022-09-28,"0:01:38",5.34,42.05,343.52,1.04,0.32,60.91,7.7,-0.14
"9822",2022-09-28,"0:01:38",5.31,43.54,344.43,1.04,0.29,57.02,7.22,-0.17
"9823",2022-09-28,"0:01:38",5.3,45.05,344.24,1.04,0.27,56.84,7.2,-0.15
"9824",2022-09-28,"0:01:38",5.3,46.47,344.99,1.05,0.26,56.4,7.14,-0.15
"9825",2022-09-28,"12:01:34",18.56,1.08,306.61,0.53,1.66,95.6,8.94,-0.07
"9826",2022-09-28,"12:01:34",18.55,1.62,306.94,0.48,1.64,95.59,8.94,-0.06
"9827",2022-09-28,"12:01:34",18.56,3.1,306.38,0.56,1.72,95.49,8.93,-0.22
"9828",2022-09-28,"12:01:34",18.55,4.56,306.62,0.55,1.61,95.36,8.92,-0.15
"9829",2022-09-28,"12:01:34",18.56,6.08,306.58,0.55,1.65,95.36,8.92,-0.18
"9830",2022-09-28,"12:01:34",18.56,7.55,306.5,0.55,1.75,95.39,8.92,-0.15
"9831",2022-09-28,"12:01:34",18.55,9.07,306.39,0.56,1.86,95.25,8.91,0.25
"9832",2022-09-28,"12:01:34",18.51,10.61,306.88,0.58,1.78,94.19,8.82,-0.05
"9833",2022-09-28,"12:01:34",18.43,12.07,307,0.63,1.74,92.32,8.65,-0.18
"9834",2022-09-28,"12:01:34",16.32,13.49,323.95,0.66,0.86,59.35,5.82,-0.12
"9835",2022-09-28,"12:01:34",12.71,15.08,335.55,0.73,0.64,46.83,4.96,-0.28
"9836",2022-09-28,"12:01:34",11.39,16.63,336.64,0.9,0.66,52.11,5.69,-0.26
"9837",2022-09-28,"12:01:34",10.23,18.08,335.23,0.93,0.64,58.93,6.61,-0.26
"9838",2022-09-28,"12:01:34",8.68,19.61,335.43,1,0.65,65.98,7.68,-0.29
"9839",2022-09-28,"12:01:34",8.15,20.95,336.11,1.02,0.62,67.54,7.96,-0.23
"9840",2022-09-28,"12:01:34",7.6,22.63,335.78,1.06,0.6,71.03,8.49,-0.22
"9841",2022-09-28,"12:01:34",6.76,24.11,336.13,1.06,0.51,73.71,8.99,-0.25
"9842",2022-09-28,"12:01:34",6.34,25.42,336.89,1.05,0.52,73.82,9.1,-0.18
"9843",2022-09-28,"12:01:34",6.12,26.99,337.73,1.06,0.43,71.82,8.9,-0.29
"9844",2022-09-28,"12:01:34",5.91,28.6,337.48,1.05,0.4,74.37,9.27,-0.32
"9845",2022-09-28,"12:01:34",5.74,30.12,337.06,1.07,0.34,76.53,9.58,-0.29
"9846",2022-09-28,"12:01:34",5.65,31.61,338.28,1.06,0.35,74.57,9.36,-0.31
"9847",2022-09-28,"12:01:34",5.58,33.09,339.16,1.05,0.33,71.44,8.98,-0.29
"9848",2022-09-28,"12:01:34",5.49,34.66,338.33,1.06,0.31,74.76,9.42,-0.3
"9849",2022-09-28,"12:01:34",5.53,35.93,340.19,1.05,0.31,67.39,8.48,-0.3
"9850",2022-09-28,"12:01:34",5.53,37.63,340.79,1.06,0.31,64.82,8.16,-0.26
"9851",2022-09-28,"12:01:34",5.51,39.05,340.78,1.04,0.27,65.34,8.23,-0.25
"9852",2022-09-28,"12:01:34",5.4,40.56,339.59,1.04,0.31,69.48,8.77,-0.27
"9853",2022-09-28,"12:01:34",5.35,42.04,341.61,1.07,0.28,65.8,8.32,-0.24
"9854",2022-09-28,"12:01:34",5.32,43.48,344.17,1.04,0.34,59.18,7.49,-0.13
"9855",2022-09-28,"12:01:34",5.3,44.96,344.8,1.05,0.3,56.31,7.13,-0.12
"9856",2022-09-28,"12:01:34",5.28,46.42,346.29,1.03,0.25,55.38,7.01,-0.07
"9857",2022-09-29,"0:01:53",18.33,1.02,306.77,0.51,1.81,95.1,8.94,0.03
"9858",2022-09-29,"0:01:53",18.32,1.59,306.93,0.53,1.86,95.17,8.94,0.18
"9859",2022-09-29,"0:01:53",18.33,3.03,307.23,0.52,1.82,95.03,8.93,-0.14
"9860",2022-09-29,"0:01:53",18.33,4.59,306.78,0.6,1.91,95.03,8.93,-0.12
"9861",2022-09-29,"0:01:53",18.33,6.12,307.24,0.58,1.72,94.9,8.92,0.07
"9862",2022-09-29,"0:01:53",18.33,7.6,306.9,0.52,1.84,94.53,8.88,-0.15
"9863",2022-09-29,"0:01:53",18.32,9.09,307.12,0.52,1.8,94.09,8.84,-0.07
"9864",2022-09-29,"0:01:53",18.32,10.59,306.94,0.53,2.13,94.04,8.84,-0.17
"9865",2022-09-29,"0:01:53",18.31,12.03,307.47,0.62,2.11,93.08,8.75,-0.1
"9866",2022-09-29,"0:01:53",18.17,13.55,309.1,0.71,2.02,89.94,8.48,-0.16
"9867",2022-09-29,"0:01:53",15.93,15.05,326.17,0.69,0.92,53.95,5.33,-0.24
"9868",2022-09-29,"0:01:53",12.97,16.58,334.85,0.89,1.04,49.93,5.23,-0.26
"9869",2022-09-29,"0:01:53",10.6,18.03,334.95,1,0.97,56.18,6.25,-0.3
"9870",2022-09-29,"0:01:53",9.17,19.62,335.47,1.07,1.01,62.27,7.16,-0.22
"9871",2022-09-29,"0:01:53",8.27,21.02,335.96,1.1,0.79,67.07,7.89,-0.26
"9872",2022-09-29,"0:01:53",7.05,22.54,336.45,1.07,0.68,71.85,8.7,-0.24
"9873",2022-09-29,"0:01:53",6.64,24.01,336.59,1.14,0.68,72.67,8.89,-0.29
"9874",2022-09-29,"0:01:53",6.4,25.53,336.96,1.14,0.66,73.79,9.08,-0.28
"9875",2022-09-29,"0:01:53",6.05,27.05,337.59,1.08,0.51,72.03,8.95,-0.22
"9876",2022-09-29,"0:01:53",5.89,28.56,337.92,1.11,0.5,72.04,8.98,-0.28
"9877",2022-09-29,"0:01:53",5.81,30.05,337.7,1.04,0.4,72.81,9.1,-0.25
"9878",2022-09-29,"0:01:53",5.79,31.6,339.63,1.11,0.49,68.93,8.62,-0.23
"9879",2022-09-29,"0:01:53",5.67,33.06,337.93,1.06,0.4,73.76,9.25,-0.24
"9880",2022-09-29,"0:01:53",5.59,34.54,337.24,1.12,0.4,75.69,9.51,-0.28
"9881",2022-09-29,"0:01:53",5.58,36.04,338.78,1.07,0.34,71.16,8.94,-0.25
"9882",2022-09-29,"0:01:53",5.55,37.54,340.71,1.03,0.33,65.7,8.26,-0.28
"9883",2022-09-29,"0:01:53",5.51,39.05,340.34,1.04,0.3,67.22,8.46,-0.29
"9884",2022-09-29,"0:01:53",5.51,40.55,340.77,1.05,0.27,65.22,8.21,-0.27
"9885",2022-09-29,"0:01:53",5.46,42.05,341.12,1.03,0.3,65.11,8.21,-0.25
"9886",2022-09-29,"0:01:53",5.34,43.55,344.04,1.07,0.34,59.57,7.53,-0.19
"9887",2022-09-29,"0:01:53",5.32,45.04,344.57,1.02,0.27,57.78,7.31,-0.21
"9888",2022-09-29,"0:01:53",5.29,46.42,345.95,1.05,0.22,55.66,7.05,-0.19
"9889",2022-09-29,"12:01:34",18.24,1.05,306.98,0.56,1.44,96.05,9.04,-0.11
"9890",2022-09-29,"12:01:34",18.26,1.54,307.1,0.56,1.28,96.1,9.04,0.03
"9891",2022-09-29,"12:01:34",18.24,3.06,306.96,0.53,1.25,95.96,9.03,-0.07
"9892",2022-09-29,"12:01:34",18.24,4.58,306.96,0.57,1.67,95.87,9.02,-0.03
"9893",2022-09-29,"12:01:34",18.21,6.09,307.29,0.56,1.75,95.02,8.95,-0.16
"9894",2022-09-29,"12:01:34",18.21,7.54,307.34,0.59,1.7,94.74,8.92,0.17
"9895",2022-09-29,"12:01:34",18.19,9.09,307.38,0.48,1.64,93.9,8.85,-0.13
"9896",2022-09-29,"12:01:34",18.19,10.54,307.24,0.54,1.67,93.79,8.84,-0.23
"9897",2022-09-29,"12:01:34",18.19,12.09,307.06,0.56,1.61,92.93,8.76,-0.11
"9898",2022-09-29,"12:01:34",18.12,13.56,308.77,0.64,1.42,89.58,8.45,-0.18
"9899",2022-09-29,"12:01:34",15.21,15.07,328.33,0.71,0.7,54.05,5.43,-0.12
"9900",2022-09-29,"12:01:34",11.98,16.6,335.47,0.83,0.57,50.81,5.48,-0.22
"9901",2022-09-29,"12:01:34",10.15,18,335.73,0.92,0.65,57.57,6.47,-0.2
"9902",2022-09-29,"12:01:34",9.2,19.55,335.25,1.01,0.64,62.57,7.19,-0.25
"9903",2022-09-29,"12:01:34",8.16,21.01,336.48,1.02,0.54,66.5,7.84,-0.25
"9904",2022-09-29,"12:01:34",7.15,22.55,336.61,1.06,0.52,71.01,8.57,-0.21
"9905",2022-09-29,"12:01:34",6.6,24.06,336.87,1.06,0.46,73.35,8.99,-0.25
"9906",2022-09-29,"12:01:34",6.1,25.56,337.22,1.09,0.49,74.4,9.23,-0.26
"9907",2022-09-29,"12:01:34",5.99,27.07,338.11,1.08,0.47,69.65,8.66,-0.28
"9908",2022-09-29,"12:01:34",5.94,28.58,339.56,1.05,0.4,67.76,8.44,-0.3
"9909",2022-09-29,"12:01:34",5.85,30.11,340.69,1.05,0.39,65.78,8.21,-0.3
"9910",2022-09-29,"12:01:34",5.62,31.6,337.81,1.08,0.41,74.66,9.37,-0.26
"9911",2022-09-29,"12:01:34",5.54,33.1,337.71,1.02,0.41,76.27,9.6,-0.3
"9912",2022-09-29,"12:01:34",5.52,34.58,339.01,1.06,0.35,72.34,9.11,-0.31
"9913",2022-09-29,"12:01:34",5.53,36,339.87,1.05,0.29,67.06,8.44,-0.28
"9914",2022-09-29,"12:01:34",5.51,37.58,340.95,1.03,0.35,64.79,8.16,-0.26
"9915",2022-09-29,"12:01:34",5.47,39.07,341.08,1.04,0.31,65.4,8.24,-0.25
"9916",2022-09-29,"12:01:34",5.39,40.53,340.92,1.04,0.3,65.88,8.32,-0.28
"9917",2022-09-29,"12:01:34",5.3,42.04,345.14,1.05,0.26,56.24,7.12,-0.14
"9918",2022-09-29,"12:01:34",5.28,43.56,346.48,1.04,0.26,53.1,6.73,-0.17
"9919",2022-09-29,"12:01:34",5.27,45.03,346.38,1.04,0.25,53.03,6.72,-0.12
"9920",2022-09-29,"12:01:34",5.27,46.43,346.77,1.04,0.24,52.73,6.68,-0.13
"9921",2022-09-30,"0:01:39",18.13,1.03,307.59,0.56,1.8,95.29,8.99,-0.18
"9922",2022-09-30,"0:01:39",18.14,1.61,307.57,0.56,1.87,95.29,8.99,-0.14
"9923",2022-09-30,"0:01:39",18.16,3.02,307.36,0.54,1.81,95.34,8.99,-0.18
"9924",2022-09-30,"0:01:39",18.16,4.59,307.43,0.57,1.63,95.29,8.98,-0.03
"9925",2022-09-30,"0:01:39",18.16,6.03,307.15,0.55,1.75,95.23,8.98,-0.2
"9926",2022-09-30,"0:01:39",18.16,7.6,307.21,0.61,2.09,95.18,8.97,-0.21
"9927",2022-09-30,"0:01:39",18.16,9.03,307.21,0.58,1.93,95.16,8.97,-0.05
"9928",2022-09-30,"0:01:39",18.15,10.53,306.97,0.58,1.94,94.93,8.95,-0.18
"9929",2022-09-30,"0:01:39",18.15,12.11,307.02,0.56,1.79,94.77,8.94,-0.21
"9930",2022-09-30,"0:01:39",18.15,13.52,306.6,0.62,1.78,94.49,8.91,-0.02
"9931",2022-09-30,"0:01:39",17.7,15.03,311.92,0.67,1.62,85.12,8.11,-0.18
"9932",2022-09-30,"0:01:39",14.71,16.54,328.42,0.91,1.18,57.04,5.78,0.01
"9933",2022-09-30,"0:01:39",11.56,18.04,332.9,1.09,1.28,53.26,5.78,-0.18
"9934",2022-09-30,"0:01:39",8.88,19.54,335.08,1.02,0.8,64.13,7.44,-0.17
"9935",2022-09-30,"0:01:39",8.13,21.04,335.94,1.02,0.59,66.18,7.81,-0.25
"9936",2022-09-30,"0:01:39",7.54,22.52,335.91,1.07,0.62,69.42,8.31,-0.19
"9937",2022-09-30,"0:01:39",7.04,24.04,336.71,1.06,0.55,70.95,8.6,-0.21
"9938",2022-09-30,"0:01:39",6.39,25.54,336.95,1.09,0.53,73.21,9.01,-0.23
"9939",2022-09-30,"0:01:39",6.24,27.03,336.72,1.11,0.55,73.52,9.09,-0.3
"9940",2022-09-30,"0:01:39",6.06,28.54,339.41,1.07,0.46,67.31,8.36,-0.3
"9941",2022-09-30,"0:01:39",5.95,30.05,338.92,1.06,0.4,67.76,8.44,-0.32
"9942",2022-09-30,"0:01:39",5.82,31.53,339.22,1.07,0.47,67.85,8.48,-0.3
"9943",2022-09-30,"0:01:39",5.74,33.04,339.92,1.1,0.42,69.43,8.69,-0.31
"9944",2022-09-30,"0:01:39",5.58,34.6,337.87,1.07,0.37,74.53,9.37,-0.29
"9945",2022-09-30,"0:01:39",5.55,36.04,339.33,1.09,0.43,70.49,8.87,-0.31
"9946",2022-09-30,"0:01:39",5.55,37.61,339.68,1.08,0.35,67.85,8.54,-0.29
"9947",2022-09-30,"0:01:39",5.51,39.05,340.67,1.12,0.47,69.69,8.78,-0.27
"9948",2022-09-30,"0:01:39",5.4,40.56,339.32,1.03,0.28,70.74,8.93,-0.17
"9949",2022-09-30,"0:01:39",5.38,42.07,340.04,1.07,0.29,68.24,8.62,-0.27
"9950",2022-09-30,"0:01:39",5.34,43.56,343.71,1.05,0.38,59.14,7.48,-0.21
"9951",2022-09-30,"0:01:39",5.31,45.07,345.17,1.08,0.21,56.86,7.2,-0.14
"9952",2022-09-30,"0:01:39",5.3,46.47,345.14,1.03,0.24,56.25,7.12,-0.21
"9953",2022-09-30,"12:01:34",18.21,1.07,307.25,0.47,1.13,97.05,9.14,-0.01
"9954",2022-09-30,"12:01:34",18.13,1.56,307.17,0.54,1.39,97.28,9.18,0.01
"9955",2022-09-30,"12:01:34",18.07,3.06,306.89,0.58,1.63,97.04,9.17,-0.15
"9956",2022-09-30,"12:01:34",18.03,4.56,306.63,0.7,1.74,96.6,9.13,-0.06
"9957",2022-09-30,"12:01:34",18,6.05,307.19,0.64,1.78,96.14,9.09,0.13
"9958",2022-09-30,"12:01:34",17.99,7.55,307.33,0.58,1.71,95.43,9.03,-0.08
"9959",2022-09-30,"12:01:34",17.98,9.04,307.85,0.59,1.8,95.17,9.01,0.41
"9960",2022-09-30,"12:01:34",17.93,10.58,307.52,0.61,1.7,94.23,8.93,-0.14
"9961",2022-09-30,"12:01:34",17.9,12.06,308.2,0.66,1.88,91.31,8.66,-0.27
"9962",2022-09-30,"12:01:34",17.76,13.55,308.92,0.6,1.33,88.17,8.38,-0.19
"9963",2022-09-30,"12:01:34",15.26,15.07,330.51,0.7,0.79,62.48,6.29,-0.13
"9964",2022-09-30,"12:01:34",12.64,16.59,335.15,0.9,0.79,50.11,5.32,-0.17
"9965",2022-09-30,"12:01:34",9.84,18.05,332.51,1.02,0.8,59.73,6.75,-0.18
"9966",2022-09-30,"12:01:34",8.51,19.56,334.83,1.06,0.79,66.18,7.73,-0.23
"9967",2022-09-30,"12:01:34",7.89,21.04,334.57,1.13,0.78,69.74,8.28,-0.25
"9968",2022-09-30,"12:01:34",7.26,22.56,336.01,1.14,0.68,70.22,8.46,-0.28
"9969",2022-09-30,"12:01:34",6.64,24.05,336.94,1.08,0.55,71.62,8.76,-0.23
"9970",2022-09-30,"12:01:34",6.1,25.56,338.88,1.07,0.44,68.14,8.45,-0.24
"9971",2022-09-30,"12:01:34",6.01,27.09,339.43,1.06,0.38,66.4,8.25,-0.28
"9972",2022-09-30,"12:01:34",5.91,28.6,338.77,1.09,0.35,68.44,8.53,-0.26
"9973",2022-09-30,"12:01:34",5.79,30.08,338.8,1.06,0.38,69.95,8.74,-0.29
"9974",2022-09-30,"12:01:34",5.75,31.59,339.51,1.05,0.39,68.44,8.57,-0.28
"9975",2022-09-30,"12:01:34",5.66,33.08,337.95,1.09,0.4,73.28,9.19,-0.29
"9976",2022-09-30,"12:01:34",5.56,34.58,337.58,1.08,0.37,76.23,9.58,-0.27
"9977",2022-09-30,"12:01:34",5.52,36.08,338.27,1.07,0.42,74.19,9.34,-0.27
"9978",2022-09-30,"12:01:34",5.48,37.51,338.38,1.05,0.29,71.71,9.04,-0.28
"9979",2022-09-30,"12:01:34",5.42,39.1,338.84,1.08,0.33,71.37,9.01,-0.35
"9980",2022-09-30,"12:01:34",5.35,40.52,342.81,1.04,0.37,62.62,7.92,-0.25
"9981",2022-09-30,"12:01:34",5.31,42.04,344.99,1.04,0.33,55.91,7.08,-0.21
"9982",2022-09-30,"12:01:34",5.29,43.54,345.98,1.03,0.25,53.37,6.76,-0.15
"9983",2022-09-30,"12:01:34",5.29,45.02,346.1,1.04,0.27,52.99,6.71,-0.1
"9984",2022-09-30,"12:01:34",5.29,46.45,346.19,1.04,0.21,53.05,6.72,-0.14
"9985",2022-10-01,"0:01:39",18.05,1.03,307.29,0.55,1.88,96.08,9.08,-0.09
"9986",2022-10-01,"0:01:39",18.05,1.59,307.26,0.54,1.83,95.98,9.07,-0.04
"9987",2022-10-01,"0:01:39",18.04,3.03,307.12,0.62,1.92,95.97,9.07,-0.14
"9988",2022-10-01,"0:01:39",18.04,4.6,307.45,0.55,1.93,95.92,9.07,0.15
"9989",2022-10-01,"0:01:39",18.03,6.03,307.52,0.53,1.97,95.76,9.05,-0.13
"9990",2022-10-01,"0:01:39",18.01,7.6,307.3,0.58,1.85,95.55,9.04,-0.07
"9991",2022-10-01,"0:01:39",18,9.09,306.98,0.58,1.86,94.83,8.97,-0.08
"9992",2022-10-01,"0:01:39",17.95,10.53,307.7,0.51,1.74,94.19,8.92,-0.02
"9993",2022-10-01,"0:01:39",17.93,12.04,308.03,0.52,1.62,93.52,8.86,-0.15
"9994",2022-10-01,"0:01:39",17.89,13.61,308,0.6,1.8,92.51,8.77,-0.16
"9995",2022-10-01,"0:01:39",17.61,15.02,310.25,0.57,1.2,86.56,8.26,-0.19
"9996",2022-10-01,"0:01:39",14.13,16.55,327.18,0.84,0.94,53.94,5.59,-0.2
"9997",2022-10-01,"0:01:39",11.24,18.04,335.03,1.04,1.21,54.62,6,-0.2
"9998",2022-10-01,"0:01:39",8.68,19.55,334.33,1.07,0.84,65.29,7.6,-0.25
"9999",2022-10-01,"0:01:39",7.86,21.03,336.64,1.1,0.79,67.33,7.99,-0.24
"10000",2022-10-01,"0:01:39",6.98,22.52,335.96,1.1,0.74,71.37,8.66,-0.28
"10001",2022-10-01,"0:01:39",6.61,24.03,336.68,1.18,0.74,71.44,8.75,-0.28
"10002",2022-10-01,"0:01:39",6.3,25.54,338.48,1.09,0.52,68.17,8.41,-0.28
"10003",2022-10-01,"0:01:39",6.09,27.04,338.84,1.1,0.46,68.53,8.5,-0.24
"10004",2022-10-01,"0:01:39",6,28.54,338.63,1.07,0.43,68.14,8.48,-0.27
"10005",2022-10-01,"0:01:39",5.78,30.05,337.63,1.06,0.45,72.27,9.04,-0.26
"10006",2022-10-01,"0:01:39",5.73,31.54,338.07,1.06,0.43,73.32,9.18,-0.26
"10007",2022-10-01,"0:01:39",5.61,33.04,337.67,1.08,0.35,76.18,9.57,-0.27
"10008",2022-10-01,"0:01:39",5.57,34.54,338.09,1.08,0.33,73.41,9.23,-0.31
"10009",2022-10-01,"0:01:39",5.5,36.04,337.43,1.08,0.35,75.58,9.52,-0.3
"10010",2022-10-01,"0:01:39",5.47,37.53,338.6,1.1,0.43,72.68,9.16,-0.31
"10011",2022-10-01,"0:01:39",5.42,39.05,340.16,1.1,0.33,70.35,8.88,-0.27
"10012",2022-10-01,"0:01:39",5.38,40.55,342.13,1.03,0.3,66.23,8.37,-0.2
"10013",2022-10-01,"0:01:39",5.36,42.06,342.78,1.06,0.28,63.18,7.98,-0.28
"10014",2022-10-01,"0:01:39",5.34,43.55,343.47,1.03,0.26,58.74,7.43,-0.16
"10015",2022-10-01,"0:01:39",5.32,45.06,344.81,1.04,0.28,56.41,7.14,-0.21
"10016",2022-10-01,"0:01:39",5.31,46.47,345.76,1.03,0.25,55.49,7.02,-0.12
"10017",2022-10-01,"12:01:34",18.02,1.06,307.17,0.53,1.3,97.06,9.18,-0.03
"10018",2022-10-01,"12:01:34",18.02,1.54,307.31,0.53,1.25,96.89,9.16,-0.08
"10019",2022-10-01,"12:01:34",18.01,3.02,307.23,0.51,1.43,96.87,9.16,-0.05
"10020",2022-10-01,"12:01:34",17.98,4.58,307.45,0.56,1.54,96.33,9.12,-0.16
"10021",2022-10-01,"12:01:34",17.92,6.06,307.45,0.5,1.48,94.88,8.99,-0.21
"10022",2022-10-01,"12:01:34",17.88,7.54,307.92,0.47,1.42,94.07,8.92,-0.06
"10023",2022-10-01,"12:01:34",17.84,9.07,307.96,0.49,1.49,93.8,8.9,-0.07
"10024",2022-10-01,"12:01:34",17.84,10.52,308.46,0.5,1.43,93.44,8.87,-0.21
"10025",2022-10-01,"12:01:34",17.83,12.07,307.95,0.49,1.45,92.62,8.79,-0.28
"10026",2022-10-01,"12:01:34",17.79,13.57,307.83,0.6,1.47,91.95,8.73,-0.15
"10027",2022-10-01,"12:01:34",17.28,15.1,311.71,0.67,0.98,84.92,8.16,-0.17
"10028",2022-10-01,"12:01:34",12.07,16.6,335.32,0.89,0.82,49.73,5.35,-0.21
"10029",2022-10-01,"12:01:34",9.39,18.07,335.41,1.04,0.81,60.34,6.91,-0.25
"10030",2022-10-01,"12:01:34",8.47,19.56,336.62,1.08,0.78,63.26,7.4,-0.24
"10031",2022-10-01,"12:01:34",7.5,21.07,336.42,1.06,0.61,68.65,8.22,-0.23
"10032",2022-10-01,"12:01:34",6.86,22.58,336.65,1.08,0.56,71.21,8.67,-0.28
"10033",2022-10-01,"12:01:34",6.48,24.09,337.05,1.11,0.57,72.62,8.92,-0.25
"10034",2022-10-01,"12:01:34",6,25.57,338.16,1.09,0.46,70.26,8.74,-0.27
"10035",2022-10-01,"12:01:34",5.85,27.02,338.25,1.06,0.42,72.08,9,-0.25
"10036",2022-10-01,"12:01:34",5.76,28.61,337.68,1.1,0.4,73.24,9.16,-0.29
"10037",2022-10-01,"12:01:34",5.71,30.03,338.72,1.04,0.37,72.95,9.14,-0.27
"10038",2022-10-01,"12:01:34",5.66,31.59,338.13,1.06,0.41,72.72,9.12,-0.22
"10039",2022-10-01,"12:01:34",5.66,33.09,339.27,1.08,0.42,70.5,8.84,-0.25
"10040",2022-10-01,"12:01:34",5.56,34.6,338.05,1.06,0.39,74.73,9.4,-0.29
"10041",2022-10-01,"12:01:34",5.5,36.01,337.33,1.07,0.29,76.54,9.64,-0.26
"10042",2022-10-01,"12:01:34",5.46,37.52,337.96,1.05,0.29,75.97,9.58,-0.35
"10043",2022-10-01,"12:01:34",5.43,39.03,337.78,1.06,0.32,75.01,9.47,-0.26
"10044",2022-10-01,"12:01:34",5.43,40.52,340.65,1.05,0.27,67.35,8.5,-0.29
"10045",2022-10-01,"12:01:34",5.37,42.03,342.97,1.04,0.23,61.36,7.76,-0.21
"10046",2022-10-01,"12:01:34",5.34,43.53,343.86,1.04,0.27,59.18,7.48,-0.22
"10047",2022-10-01,"12:01:34",5.3,45.04,346.19,1.04,0.25,54.76,6.93,-0.14
"10048",2022-10-01,"12:01:34",5.28,46.41,345.9,1.01,0.21,53.83,6.82,-0.11
"10049",2022-10-02,"0:01:36",17.87,1.02,308.16,0.54,1.65,96.57,9.16,-0.18
"10050",2022-10-02,"0:01:36",17.88,1.53,307.65,0.57,1.73,96.47,9.15,0.18
"10051",2022-10-02,"0:01:36",17.88,3.09,307.17,0.51,1.64,96.36,9.14,0.08
"10052",2022-10-02,"0:01:36",17.87,4.6,307.25,0.52,1.65,95.85,9.09,-0.15
"10053",2022-10-02,"0:01:36",17.88,6.08,307.3,0.49,1.7,95.76,9.08,-0.19
"10054",2022-10-02,"0:01:36",17.87,7.53,307.95,0.53,1.53,95.76,9.08,-0.14
"10055",2022-10-02,"0:01:36",17.87,9.09,307.67,0.55,1.67,95.5,9.06,-0.1
"10056",2022-10-02,"0:01:36",17.85,10.52,307.29,0.5,1.46,94.82,9,-0.18
"10057",2022-10-02,"0:01:36",17.8,12.1,307.92,0.48,1.43,93.36,8.87,-0.17
"10058",2022-10-02,"0:01:36",17.74,13.52,308.74,0.5,1.36,92.11,8.76,-0.16
"10059",2022-10-02,"0:01:36",16.73,15.03,315.53,0.69,1.16,79.62,7.74,-0.08
"10060",2022-10-02,"0:01:36",13.63,16.55,333.49,0.83,0.84,47.97,4.98,-0.18
"10061",2022-10-02,"0:01:36",9.94,18.04,335,1.06,0.94,57.34,6.49,-0.19
"10062",2022-10-02,"0:01:36",8.4,19.6,336.65,1.06,0.82,61.23,7.18,-0.22
"10063",2022-10-02,"0:01:36",7.6,21.12,336.26,1.1,0.72,67.52,8.07,-0.24
"10064",2022-10-02,"0:01:36",7.03,22.52,336.93,1.1,0.67,70.07,8.49,-0.23
"10065",2022-10-02,"0:01:36",6.73,24.03,337.1,1.16,0.84,71.1,8.68,-0.25
"10066",2022-10-02,"0:01:36",6.13,25.59,337.5,1.13,0.55,72.35,8.97,-0.31
"10067",2022-10-02,"0:01:36",6.04,27.11,338.11,1.1,0.54,72.36,8.99,-0.25
