"TOA5","OwascoInternetMet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"TIMESTAMP","RECORD","AirTempC_Avg","RHumidity_Avg","P_mb_Avg","SolarRad_Avg","Precip_mm_Max","Precip_mm_TMx"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Max","TMx"
"2020-08-02 06:05:30",56978,24.01,74.5,983.8627,2.196,0,"2020-08-02 06:00:30"
"2020-08-02 06:35:30",56979,23.97,75.75,983.7322,15.85,0,"2020-08-02 06:30:30"
"2020-08-02 07:05:30",56980,24.06,76.04,983.8886,20.44,0,"2020-08-02 07:00:30"
"2020-08-02 07:35:30",56981,24.15,76.09,983.9157,65.24,0,"2020-08-02 07:30:30"
"2020-08-02 08:05:30",56982,24.19,77.79,983.6904,161,0,"2020-08-02 08:00:30"
"2020-08-02 08:35:30",56983,24.62,76.89,983.3688,390.7,0,"2020-08-02 08:30:30"
"2020-08-02 09:05:30",56984,24.87,78.29,983.3894,186.7,0,"2020-08-02 09:00:30"
"2020-08-02 09:35:30",56985,25.4,75.38,983.5125,554.1,0,"2020-08-02 09:30:30"
"2020-08-02 10:05:30",56986,25.99,76.56,983.3294,699.4,0,"2020-08-02 10:00:30"
"2020-08-02 10:35:30",56987,26.37,73.84,983.2436,532.7,0,"2020-08-02 10:30:30"
"2020-08-02 11:05:30",56988,26.77,72.76,983.158,572,0,"2020-08-02 11:00:30"
"2020-08-02 11:35:30",56989,27.28,70.43,982.9666,849,0,"2020-08-02 11:30:30"
"2020-08-02 12:05:30",56990,26.23,77.11,982.6721,822,0,"2020-08-02 12:00:30"
"2020-08-02 12:35:30",56991,28.25,65.62,982.3162,663.2,0,"2020-08-02 12:30:30"
"2020-08-02 13:05:30",56992,25.84,73.05,982.3449,874,0,"2020-08-02 13:00:30"
"2020-08-02 13:35:30",56993,28.23,61.37,982.0696,832,0,"2020-08-02 13:30:30"
"2020-08-02 14:05:30",56994,28.34,64.29,981.8614,865,0,"2020-08-02 14:00:30"
"2020-08-02 14:35:30",56995,29.63,52.56,981.3811,796.2,0,"2020-08-02 14:30:30"
"2020-08-02 15:05:30",56996,30,51.22,981.0919,822,0,"2020-08-02 15:00:30"
"2020-08-02 15:35:30",56997,29.67,53.86,980.9609,562.7,0,"2020-08-02 15:30:30"
"2020-08-02 16:05:30",56998,30.43,48.27,980.7504,444,0,"2020-08-02 16:00:30"
"2020-08-02 16:35:30",56999,30.59,46.46,980.5757,509.2,0,"2020-08-02 16:30:30"
"2020-08-02 17:05:30",57000,30.83,44.56,980.6385,371,0,"2020-08-02 17:00:30"
"2020-08-02 17:35:30",57001,30.75,44.84,980.6432,384.6,0,"2020-08-02 17:30:30"
"2020-08-02 18:05:30",57002,30.55,46.75,980.7109,364.7,0,"2020-08-02 18:00:30"
"2020-08-02 18:35:30",57003,30.79,42.89,980.8883,286.2,0,"2020-08-02 18:30:30"
"2020-08-02 19:05:30",57004,30.11,45.11,981.1905,77.58,0,"2020-08-02 19:00:30"
"2020-08-02 19:35:30",57005,29.81,44.69,981.6013,112.3,0,"2020-08-02 19:30:30"
"2020-08-02 20:05:30",57006,29.01,46.13,981.9907,8.76,0,"2020-08-02 20:00:30"
"2020-08-02 20:35:30",57007,28.55,46.95,982.3005,1.737,0,"2020-08-02 20:30:30"
"2020-08-02 21:05:30",57008,27.88,50.3,982.8622,0,0,"2020-08-02 21:00:30"
"2020-08-02 21:35:30",57009,27.13,54.34,983.1425,0,0,"2020-08-02 21:30:30"
"2020-08-02 22:05:30",57010,27.37,50.23,983.3891,0,0,"2020-08-02 22:00:30"
"2020-08-02 22:35:30",57011,26.71,53.41,983.5172,0,0,"2020-08-02 22:30:30"
"2020-08-02 23:05:30",57012,26.22,55.52,983.5668,0,0,"2020-08-02 23:00:30"
"2020-08-02 23:35:30",57013,25.9,56.82,983.7417,0,0,"2020-08-02 23:30:30"
"2020-08-03 00:05:30",57014,25.17,61.11,984.0239,0,0,"2020-08-03 00:00:30"
"2020-08-03 00:35:30",57015,24.48,63.56,984.6498,0,0,"2020-08-03 00:30:30"
"2020-08-03 01:05:30",57016,23.83,67.33,985.2929,0,0,"2020-08-03 01:00:30"
"2020-08-03 01:35:30",57017,23.23,69.78,985.3735,0,0,"2020-08-03 01:30:30"
"2020-08-03 02:05:30",57018,23.08,69.43,985.587,0,0,"2020-08-03 02:00:30"
"2020-08-03 02:35:30",57019,22.95,69.22,985.9637,0,0,"2020-08-03 02:30:30"
"2020-08-03 03:05:30",57020,22.83,70.71,986.2828,0,0,"2020-08-03 03:00:30"
"2020-08-03 03:35:30",57021,22.75,69.79,986.7905,0,0,"2020-08-03 03:30:30"
"2020-08-03 04:05:30",57022,22.34,70.37,987.1471,0,0,"2020-08-03 04:00:30"
"2020-08-03 04:35:30",57023,21.99,72.55,987.4625,0,0,"2020-08-03 04:30:30"
"2020-08-03 05:05:30",57024,21.79,74.48,987.8044,0,0,"2020-08-03 05:00:30"
"2020-08-03 05:35:30",57025,21.52,74.47,988.339,0.005,0,"2020-08-03 05:30:30"
"2020-08-03 06:05:30",57026,21.33,75.77,988.6718,3.547,0,"2020-08-03 06:00:30"
"2020-08-03 06:35:30",57027,21.18,75.73,989.0853,11.48,0,"2020-08-03 06:30:30"
"2020-08-03 07:05:30",57028,21.11,74.19,989.4705,40.05,0,"2020-08-03 07:00:30"
"2020-08-03 07:35:30",57029,21.08,75.46,989.7318,74.27,0,"2020-08-03 07:30:30"
"2020-08-03 08:05:30",57030,20.85,75.45,990.1912,106.5,0,"2020-08-03 08:00:30"
"2020-08-03 08:35:30",57031,21.16,74.35,990.3406,343.5,0,"2020-08-03 08:30:30"
"2020-08-03 09:05:30",57032,21.61,73.21,990.812,247.1,0,"2020-08-03 09:00:30"
"2020-08-03 09:35:30",57033,21.9,71.08,990.6789,414,0,"2020-08-03 09:30:30"
"2020-08-03 10:05:30",57034,21.86,69.66,990.8118,548.8,0,"2020-08-03 10:00:30"
"2020-08-03 10:35:30",57035,22.1,69.61,991.2781,454.3,0,"2020-08-03 10:30:30"
"2020-08-03 11:05:30",57036,22.38,66.84,991.5027,715.3,0,"2020-08-03 11:00:30"
"2020-08-03 11:35:30",57037,22.82,66.08,991.489,659.1,0,"2020-08-03 11:30:30"
"2020-08-03 12:05:30",57038,23.26,64.58,991.4025,540.9,0,"2020-08-03 12:00:30"
"2020-08-03 12:35:30",57039,23.58,64,991.2755,608.3,0,"2020-08-03 12:30:30"
"2020-08-03 13:05:30",57040,24.15,61.24,991.3192,502.2,0,"2020-08-03 13:00:30"
"2020-08-03 13:35:30",57041,24.49,60.16,991.4212,837,0,"2020-08-03 13:30:30"
"2020-08-03 14:05:30",57042,24.86,58.09,991.2623,719.5,0,"2020-08-03 14:00:30"
"2020-08-03 14:35:30",57043,25.03,57.44,990.9689,819,0,"2020-08-03 14:30:30"
"2020-08-03 15:05:30",57044,25.4,56.59,990.8148,779.2,0,"2020-08-03 15:00:30"
"2020-08-03 15:35:30",57045,25.87,55.61,990.5492,625.1,0,"2020-08-03 15:30:30"
"2020-08-03 16:05:30",57046,25.84,55.47,990.1021,663.8,0,"2020-08-03 16:00:30"
"2020-08-03 16:35:30",57047,26.3,54.87,989.8024,476.6,0,"2020-08-03 16:30:30"
"2020-08-03 17:05:30",57048,26.46,53.16,989.6592,478.5,0,"2020-08-03 17:00:30"
"2020-08-03 17:35:30",57049,26.82,53.28,989.6841,392.9,0,"2020-08-03 17:30:30"
"2020-08-03 18:05:30",57050,26.91,54.14,989.503,329.5,0,"2020-08-03 18:00:30"
"2020-08-03 18:35:30",57051,26.74,55.39,989.4732,92.2,0,"2020-08-03 18:30:30"
"2020-08-03 19:05:30",57052,26.39,57.05,989.4981,71.33,0,"2020-08-03 19:00:30"
"2020-08-03 19:35:30",57053,25.95,60.5,989.4782,51.52,0,"2020-08-03 19:30:30"
"2020-08-03 20:05:30",57054,25.63,62.26,989.3238,12.29,0,"2020-08-03 20:00:30"
"2020-08-03 20:35:30",57055,25.31,64.25,989.1801,0.699,0,"2020-08-03 20:30:30"
"2020-08-03 21:05:30",57056,25.02,65.11,989.481,0,0,"2020-08-03 21:00:30"
"2020-08-03 21:35:30",57057,24.79,68.91,989.4888,0,0,"2020-08-03 21:30:30"
"2020-08-03 22:05:30",57058,24.57,72.67,989.4487,0,0,"2020-08-03 22:00:30"
"2020-08-03 22:35:30",57059,24.66,71.03,989.5807,0,0,"2020-08-03 22:30:30"
"2020-08-03 23:05:30",57060,24.73,68.73,989.5847,0,0,"2020-08-03 23:00:30"
"2020-08-03 23:35:30",57061,24.73,66.87,989.3913,0,0,"2020-08-03 23:30:30"
"2020-08-04 00:05:30",57062,24.86,64.06,989.1974,0,0,"2020-08-04 00:00:30"
"2020-08-04 00:35:30",57063,24.66,64.1,989.149,0,0,"2020-08-04 00:30:30"
"2020-08-04 01:05:30",57064,24.07,66.72,989.0568,0,0,"2020-08-04 01:00:30"
"2020-08-04 01:35:30",57065,23.83,71.51,988.7628,0,0,"2020-08-04 01:30:30"
"2020-08-04 02:05:30",57066,24.24,71.04,988.4363,0,0,"2020-08-04 02:00:30"
"2020-08-04 02:35:30",57067,24.08,69.39,988.2774,0,0,"2020-08-04 02:30:30"
"2020-08-04 03:05:30",57068,23.74,72.33,988.31,0,0,"2020-08-04 03:00:30"
"2020-08-04 03:35:30",57069,23.46,73.2,988.0154,0,0,"2020-08-04 03:30:30"
"2020-08-04 04:05:30",57070,23.44,75.22,987.8402,0,0,"2020-08-04 04:00:30"
"2020-08-04 04:35:30",57071,23.32,76,987.8913,0,0,"2020-08-04 04:30:30"
"2020-08-04 05:05:30",57072,23.52,75.13,987.8622,0,0,"2020-08-04 05:00:30"
"2020-08-04 05:35:30",57073,23.24,75.58,987.6199,0,0,"2020-08-04 05:30:30"
"2020-08-04 06:05:30",57074,22.57,80.3,987.5766,0.547,0,"2020-08-04 06:00:30"
"2020-08-04 06:35:30",57075,22.08,84.8,987.5384,7.208,0,"2020-08-04 06:30:30"
"2020-08-04 07:05:30",57076,21.91,86.3,987.4669,17.11,0,"2020-08-04 07:00:30"
"2020-08-04 07:35:30",57077,21.76,87.7,987.0328,41.84,0,"2020-08-04 07:30:30"
"2020-08-04 08:05:30",57078,21.92,87.9,986.8726,37.41,0,"2020-08-04 08:00:30"
"2020-08-04 08:35:30",57079,22.16,89.5,987.2606,43.02,0,"2020-08-04 08:30:30"
"2020-08-04 09:05:30",57080,21.8,89.3,987.0561,49.65,0,"2020-08-04 09:00:30"
"2020-08-04 09:35:30",57081,21.38,91.3,986.9603,59.07,0,"2020-08-04 09:30:30"
"2020-08-04 10:05:30",57082,21.22,93.9,986.9365,45.24,0,"2020-08-04 10:00:30"
"2020-08-04 10:35:30",57083,20.98,97.9,986.7383,61.14,0,"2020-08-04 10:30:30"
"2020-08-04 11:05:30",57084,21.03,97.8,986.4435,46.54,0,"2020-08-04 11:00:30"
"2020-08-04 11:35:30",57085,20.77,100,986.1654,30.61,0,"2020-08-04 11:30:30"
"2020-08-04 12:05:30",57086,20.73,100,985.8098,22.3,0,"2020-08-04 12:00:30"
"2020-08-04 12:35:30",57087,21.09,100,985.3861,52.97,0,"2020-08-04 12:30:30"
"2020-08-04 13:05:30",57088,21.06,99.7,984.877,61.84,0,"2020-08-04 13:00:30"
"2020-08-04 13:35:30",57089,21.44,97.7,984.329,58.52,0,"2020-08-04 13:30:30"
"2020-08-04 14:05:30",57090,21.56,96.6,983.5089,49.06,0,"2020-08-04 14:00:30"
"2020-08-04 14:35:30",57091,21.45,97.4,983.1625,33.12,0,"2020-08-04 14:30:30"
"2020-08-04 15:05:30",57092,21.3,97.5,982.8183,29.95,0,"2020-08-04 15:00:30"
"2020-08-04 15:35:30",57093,20.95,91.5,982.0234,96.3,0,"2020-08-04 15:30:30"
"2020-08-04 16:05:30",57094,21.12,90.7,981.6846,315.1,0,"2020-08-04 16:00:30"
"2020-08-04 16:35:30",57095,21.45,88.5,981.4915,539.8,0,"2020-08-04 16:30:30"
"2020-08-04 17:05:30",57096,21.82,85.4,981.5591,509,0,"2020-08-04 17:00:30"
"2020-08-04 17:35:30",57097,22.32,75.97,981.7229,136.1,0,"2020-08-04 17:30:30"
"2020-08-04 18:05:30",57098,22.64,78.15,982.041,158.1,0,"2020-08-04 18:00:30"
"2020-08-04 18:35:30",57099,22.75,78.42,982.1524,92.9,0,"2020-08-04 18:30:30"
"2020-08-04 19:05:30",57100,22.54,82.7,982.5693,27.85,0,"2020-08-04 19:00:30"
"2020-08-04 19:35:30",57101,21.39,95.7,982.8597,10.15,0,"2020-08-04 19:30:30"
"2020-08-04 20:05:30",57102,21.71,96.5,983.4951,10.07,0,"2020-08-04 20:00:30"
"2020-08-04 20:35:30",57103,21.74,96.9,984.1318,0.486,0,"2020-08-04 20:30:30"
"2020-08-04 21:05:30",57104,21.72,95.8,984.6764,0,0,"2020-08-04 21:00:30"
"2020-08-04 21:35:30",57105,21.6,93.6,985.2595,0,0,"2020-08-04 21:30:30"
"2020-08-04 22:05:30",57106,21.44,93.9,985.4459,0,0,"2020-08-04 22:00:30"
"2020-08-04 22:35:30",57107,21.62,93,985.4981,0,0,"2020-08-04 22:30:30"
"2020-08-04 23:05:30",57108,21.66,90.3,986.0241,0,0,"2020-08-04 23:00:30"
"2020-08-04 23:35:30",57109,21.45,90.7,986.3266,0,0,"2020-08-04 23:30:30"
"2020-08-05 00:05:30",57110,21.32,90.3,986.3677,0,0,"2020-08-05 00:00:30"
"2020-08-05 00:35:30",57111,21.44,88.9,986.3915,0,0,"2020-08-05 00:30:30"
"2020-08-05 01:05:30",57112,21.36,86,986.6865,0,0,"2020-08-05 01:00:30"
"2020-08-05 01:35:30",57113,21.57,83.8,986.6127,0,0,"2020-08-05 01:30:30"
"2020-08-05 02:05:30",57114,21.33,87.1,986.4952,0,0,"2020-08-05 02:00:30"
"2020-08-05 02:35:30",57115,21.2,86,986.8394,0,0,"2020-08-05 02:30:30"
"2020-08-05 03:05:30",57116,20.82,86.7,987.0304,0,0,"2020-08-05 03:00:30"
"2020-08-05 03:35:30",57117,20.88,82.2,987.0461,0,0,"2020-08-05 03:30:30"
"2020-08-05 04:05:30",57118,21.06,80.8,986.9422,0,0,"2020-08-05 04:00:30"
"2020-08-05 04:35:30",57119,20.75,83.8,987.2686,0,0,"2020-08-05 04:30:30"
"2020-08-05 05:05:30",57120,20.79,79.34,987.5363,0,0,"2020-08-05 05:00:30"
"2020-08-05 05:35:30",57121,20.48,77.06,987.9175,0.113,0,"2020-08-05 05:30:30"
"2020-08-05 06:05:30",57122,20.35,79.54,988.3908,4.131,0,"2020-08-05 06:00:30"
"2020-08-05 06:35:30",57123,20.13,77.61,989.0099,28.39,0,"2020-08-05 06:30:30"
"2020-08-05 07:05:30",57124,20.01,76.46,989.3489,41.25,0,"2020-08-05 07:00:30"
"2020-08-05 07:35:30",57125,19.87,75.27,989.7093,95.5,0,"2020-08-05 07:30:30"
"2020-08-05 08:05:30",57126,19.76,75.48,990.3026,67.03,0,"2020-08-05 08:00:30"
"2020-08-05 08:35:30",57127,19.98,73.28,990.7685,335.5,0,"2020-08-05 08:30:30"
"2020-08-05 09:05:30",57128,19.93,73.48,990.9573,175.5,0,"2020-08-05 09:00:30"
"2020-08-05 09:35:30",57129,20.33,66.96,991.242,524.3,0,"2020-08-05 09:30:30"
"2020-08-05 10:05:30",57130,20.16,68.44,991.5899,614.9,0,"2020-08-05 10:00:30"
"2020-08-05 10:35:30",57131,20.66,66.14,991.7863,448.9,0,"2020-08-05 10:30:30"
"2020-08-05 11:05:30",57132,20.68,63.73,991.8951,766.6,0,"2020-08-05 11:00:30"
"2020-08-05 11:35:30",57133,20.99,58.66,992.0986,793.7,0,"2020-08-05 11:30:30"
"2020-08-05 12:05:30",57134,21.32,53.41,992.3712,764.3,0,"2020-08-05 12:00:30"
"2020-08-05 12:35:30",57135,21.74,51.74,992.1362,741.7,0,"2020-08-05 12:30:30"
"2020-08-05 13:05:30",57136,21.97,51.14,992.2426,944,0,"2020-08-05 13:00:30"
"2020-08-05 13:35:30",57137,21.97,51.34,992.1842,866,0,"2020-08-05 13:30:30"
"2020-08-05 14:05:30",57138,22.34,50,992.1727,356.5,0,"2020-08-05 14:00:30"
"2020-08-05 14:35:30",57139,22.95,47.94,992.1377,763.2,0,"2020-08-05 14:30:30"
"2020-08-05 15:05:30",57140,22.73,50.49,991.9393,497.6,0,"2020-08-05 15:00:30"
"2020-08-05 15:35:30",57141,23.5,48.49,991.9784,756.5,0,"2020-08-05 15:30:30"
"2020-08-05 16:05:30",57142,23.54,44.81,991.9691,536.4,0,"2020-08-05 16:00:30"
"2020-08-05 16:35:30",57143,23.7,47.49,991.8172,540.4,0,"2020-08-05 16:30:30"
"2020-08-05 17:05:30",57144,23.55,45.74,991.8253,283.3,0,"2020-08-05 17:00:30"
"2020-08-05 17:35:30",57145,23.92,44.54,991.8517,366.3,0,"2020-08-05 17:30:30"
"2020-08-05 18:05:30",57146,24.05,44.9,991.8064,348.3,0,"2020-08-05 18:00:30"
"2020-08-05 18:35:30",57147,23.58,47.82,991.8323,84.9,0,"2020-08-05 18:30:30"
"2020-08-05 19:05:30",57148,23.28,48.89,991.762,62.68,0,"2020-08-05 19:00:30"
"2020-08-05 19:35:30",57149,23.42,48.9,991.9274,106.7,0,"2020-08-05 19:30:30"
"2020-08-05 20:05:30",57150,22.73,49.42,992.1197,30.22,0,"2020-08-05 20:00:30"
"2020-08-05 20:35:30",57151,21.84,54.83,992.3903,1.183,0,"2020-08-05 20:30:30"
"2020-08-05 21:05:30",57152,21.17,62.99,992.4797,0,0,"2020-08-05 21:00:30"
"2020-08-05 21:35:30",57153,20.62,64.92,992.91,0,0,"2020-08-05 21:30:30"
"2020-08-05 22:05:30",57154,20.93,57.28,993.1359,0,0,"2020-08-05 22:00:30"
"2020-08-05 22:35:30",57155,20.55,57.36,993.4144,0,0,"2020-08-05 22:30:30"
"2020-08-05 23:05:30",57156,20.47,60.66,993.5427,0,0,"2020-08-05 23:00:30"
"2020-08-05 23:35:30",57157,20.35,62.29,993.6161,0,0,"2020-08-05 23:30:30"
"2020-08-06 00:05:30",57158,19.94,63.29,993.9716,0,0,"2020-08-06 00:00:30"
"2020-08-06 00:35:30",57159,19.46,66.28,993.991,0,0,"2020-08-06 00:30:30"
"2020-08-06 01:05:30",57160,19.22,68.25,994.0459,0,0,"2020-08-06 01:00:30"
"2020-08-06 01:35:30",57161,18.78,68.52,994.174,0,0,"2020-08-06 01:30:30"
"2020-08-06 02:05:30",57162,18.61,68.59,994.1363,0,0,"2020-08-06 02:00:30"
"2020-08-06 02:35:30",57163,18.89,65.93,994.2026,0,0,"2020-08-06 02:30:30"
"2020-08-06 03:05:30",57164,18.8,67.45,994.4796,0,0,"2020-08-06 03:00:30"
"2020-08-06 03:35:30",57165,18.64,65.79,994.6021,0,0,"2020-08-06 03:30:30"
"2020-08-06 04:05:30",57166,17.8,76.59,994.6675,0,0,"2020-08-06 04:00:30"
"2020-08-06 04:35:30",57167,17.62,81.2,994.7254,0,0,"2020-08-06 04:30:30"
"2020-08-06 05:05:30",57168,16.92,88.6,994.7574,0,0,"2020-08-06 05:00:30"
"2020-08-06 05:35:30",57169,16.58,90.7,994.8522,0.035,0,"2020-08-06 05:30:30"
"2020-08-06 06:05:30",57170,16.18,88.7,995.2349,2.895,0,"2020-08-06 06:00:30"
"2020-08-06 06:35:30",57171,15.75,87.3,995.6641,24.11,0,"2020-08-06 06:30:30"
"2020-08-06 07:05:30",57172,16.18,91.5,995.8774,67.44,0,"2020-08-06 07:00:30"
"2020-08-06 07:35:30",57173,16.5,83.7,996.0711,106.3,0,"2020-08-06 07:30:30"
"2020-08-06 08:05:30",57174,17.04,81,996.1534,179,0,"2020-08-06 08:00:30"
"2020-08-06 08:35:30",57175,17.77,75.85,996.2471,282.2,0,"2020-08-06 08:30:30"
"2020-08-06 09:05:30",57176,18.75,66.22,996.0803,429.6,0,"2020-08-06 09:00:30"
"2020-08-06 09:35:30",57177,19.16,66.49,996.0735,510.5,0,"2020-08-06 09:30:30"
"2020-08-06 10:05:30",57178,19.68,65.99,996.1801,605.3,0,"2020-08-06 10:00:30"
"2020-08-06 10:35:30",57179,20.09,63.36,996.251,697.3,0,"2020-08-06 10:30:30"
"2020-08-06 11:05:30",57180,20.45,55.87,996.3326,759.2,0,"2020-08-06 11:00:30"
"2020-08-06 11:35:30",57181,20.52,56.02,996.1647,799.4,0,"2020-08-06 11:30:30"
"2020-08-06 12:05:30",57182,21.12,52.96,996.0266,830,0,"2020-08-06 12:00:30"
"2020-08-06 12:35:30",57183,21.02,53.53,995.8894,861,0,"2020-08-06 12:30:30"
"2020-08-06 13:05:30",57184,21.32,50.29,995.6896,880,0,"2020-08-06 13:00:30"
"2020-08-06 13:35:30",57185,21.54,50.11,995.4008,869,0,"2020-08-06 13:30:30"
"2020-08-06 14:05:30",57186,22.03,44.01,995.2245,871,0,"2020-08-06 14:00:30"
"2020-08-06 14:35:30",57187,22.81,46.24,995.1277,834,0,"2020-08-06 14:30:30"
"2020-08-06 15:05:30",57188,22.55,46.11,994.9839,787.7,0,"2020-08-06 15:00:30"
"2020-08-06 15:35:30",57189,22.85,40.55,994.8602,742,0,"2020-08-06 15:30:30"
"2020-08-06 16:05:30",57190,22.96,40.06,994.3103,535.8,0,"2020-08-06 16:00:30"
"2020-08-06 16:35:30",57191,23.69,37.67,994.384,527.9,0,"2020-08-06 16:30:30"
"2020-08-06 17:05:30",57192,23.29,43.49,994.0462,460.8,0,"2020-08-06 17:00:30"
"2020-08-06 17:35:30",57193,23.42,41.55,994.0446,431.9,0,"2020-08-06 17:30:30"
"2020-08-06 18:05:30",57194,23.6,41.59,993.9149,343.3,0,"2020-08-06 18:00:30"
"2020-08-06 18:35:30",57195,23.79,42.7,993.8717,291.6,0,"2020-08-06 18:30:30"
"2020-08-06 19:05:30",57196,23.87,42.88,993.8868,181.7,0,"2020-08-06 19:00:30"
"2020-08-06 19:35:30",57197,23.32,49.23,994.177,107.4,0,"2020-08-06 19:30:30"
"2020-08-06 20:05:30",57198,22.04,55.59,994.23,28.22,0,"2020-08-06 20:00:30"
"2020-08-06 20:35:30",57199,20.78,58.58,994.4322,1.294,0,"2020-08-06 20:30:30"
"2020-08-06 21:05:30",57200,20.22,58.61,994.7977,0,0,"2020-08-06 21:00:30"
"2020-08-06 21:35:30",57201,20.18,58.11,995.0203,0,0,"2020-08-06 21:30:30"
"2020-08-06 22:05:30",57202,19.84,60.42,995.0511,0,0,"2020-08-06 22:00:30"
